LOBO 0019 - Yaquina
Yaquina Bay
date [PST]	CDOM [QSDE]	conductivity [S/m]	dissolved oxygen [ml/l]	fluorescence [ug/L]	nitrate [uM]	oxygen saturation [ml/l]	oxygen % saturation [%]	PAR	phosphate concentration [uM]	pressure [dBar]	ps voltage [V]	salinity	scattering coeff [1/m*sr]	temperature [C]	turbidity [NTU]
2013-05-05 08:00:00	3.75	3.54	2.01	0.52		6.50	30.9			2.910	13.8	32.81	0.004948	9.34	1.67
2013-05-05 09:00:00	3.65	3.54	1.93	0.48		6.53	29.5			2.904	13.8	33.10	0.004696	9.08	1.57
2013-05-05 10:00:00	3.45	3.54	2.04	0.42		6.55	31.2			2.899	13.8	33.32	0.004119	8.89	1.34
2013-05-05 11:00:00	3.57	3.55	2.13	0.44		6.50	32.7			2.891	13.8	32.91	0.004305	9.34	1.41
2013-05-05 12:00:00	3.62	3.56	2.12	0.49		6.49	32.7			2.884	13.8	33.04	0.004238	9.32	1.38
2013-05-05 13:00:00	3.44	3.56	2.13	0.48		6.48	32.9			2.880	13.8	32.97	0.003872	9.48	1.24
2013-05-05 14:00:00	3.54	3.58	2.18	0.40		6.42	34.0			2.870	13.8	32.77	0.003667	9.94	1.16
2013-05-05 15:00:00	3.52	3.59	2.21	0.43		6.40	34.5			2.863	13.8	32.77	0.003756	10.03	1.19
2013-05-05 16:00:00	3.61	3.65	2.40	0.46		6.25	38.4			2.860	13.8	32.24	0.003620	11.30	1.14
2013-05-05 17:00:00	4.23	3.64	2.69	0.54		6.17	43.6			2.880	13.8	31.41	0.004177	12.13	1.36
2013-05-05 18:00:00	4.71	3.59	2.72	0.64		6.21	43.9			2.900	13.8	31.01	0.004294	12.00	1.41
2013-05-05 19:00:00	4.16	3.59	2.48	0.52		6.32	39.2			2.917	13.8	31.95	0.004310	10.89	1.41
2013-05-05 20:00:00	3.72	3.58	2.07	0.55		6.43	32.2			2.930	13.8	32.86	0.003955	9.80	1.27
2013-05-05 21:00:00	3.56	3.58	1.96	0.62		6.47	30.3			2.949	13.8	33.16	0.004358	9.46	1.43
2013-05-05 22:00:00	3.48	3.57	1.88	0.64		6.50	28.9			2.950	13.8	33.31	0.004975	9.24	1.68
2013-05-05 23:00:00	3.41	3.57	1.88	0.56		6.47	29.1			2.950	13.7	33.00	0.003898	9.53	1.25
2013-05-06 00:00:00	3.54	3.57	1.89	0.59		6.49	29.1			2.950	13.7	33.20	0.003820	9.31	1.22
2013-05-06 01:00:00	3.68	3.58	1.93	0.58		6.44	29.9			2.960	13.7	32.87	0.004438	9.73	1.46
2013-05-06 02:00:00	3.84	3.58	1.97	0.63		6.42	30.6			2.960	13.7	32.73	0.004616	9.91	1.54
2013-05-06 03:00:00	3.81	3.58	2.00	0.57		6.40	31.2			2.960	13.7	32.53	0.004144	10.12	1.35
2013-05-06 04:00:00	3.88	3.58	1.99	0.62		6.42	31.0			2.960	13.7	32.66	0.004253	9.97	1.39
2013-05-06 05:00:00	3.97	3.58	2.02	0.57		6.40	31.6			2.962	13.7	32.48	0.004088	10.18	1.32
2013-05-06 06:00:00	4.63	3.55	2.18	0.54		6.36	34.3			2.960	13.7	31.76	0.004405	10.67	1.45
2013-05-06 07:00:00	4.87	3.54	2.26	0.63		6.34	35.7			2.970	13.8	31.56	0.004744	10.83	1.59
2013-05-06 08:00:00	4.35	3.56	2.12	0.56		6.38	33.3			2.970	13.8	32.10	0.004678	10.41	1.56
2013-05-06 09:00:00	3.74	3.57	2.09	0.71		6.44	32.5			2.980	13.8	32.75	0.004182	9.77	1.36
2013-05-06 10:00:00	3.60	3.57	2.03	0.65		6.48	31.4			2.982	13.8	33.08	0.004097	9.42	1.33
2013-05-06 11:00:00	3.36	3.59	2.09	0.62		6.44	32.5			2.982	13.8	33.04	0.004179	9.72	1.36
2013-05-06 12:00:00	3.34	3.57	1.98	0.69		6.50	30.5			2.980	13.8	33.36	0.004088	9.17	1.32
2013-05-06 13:00:00	3.53	3.61	2.13	0.68		6.40	33.3			2.980	13.8	32.92	0.003952	10.02	1.27
2013-05-06 14:00:00	3.52	3.61	2.23	0.70		6.35	35.2			2.980	13.8	32.56	0.003766	10.49	1.20
2013-05-06 15:00:00	3.52	3.64	2.27	0.97		6.32	35.9			2.970	13.8	32.60	0.003905	10.69	1.25
2013-05-06 16:00:00	3.59	3.64	2.29	0.86		6.29	36.5			2.970	13.8	32.44	0.003702	10.96	1.17
2013-05-06 17:00:00	3.75	3.68	2.46	0.61		6.20	39.6			2.970	13.8	32.21	0.003698	11.65	1.17
2013-05-06 18:00:00	3.80	3.68	2.48	0.60		6.20	40.1			2.970	13.8	32.19	0.003731	11.67	1.18
2013-05-06 19:00:00	4.17	3.63	2.47	0.78		6.26	39.5			2.970	13.8	32.03	0.004026	11.32	1.30
2013-05-06 20:00:00	4.02	3.63	2.36	0.74		6.29	37.5			2.983	13.8	32.24	0.003753	11.01	1.19
2013-05-06 21:00:00	3.63	3.63	2.26	1.21		6.35	35.6			2.990	13.8	32.84	0.003321	10.41	1.02
2013-05-06 22:00:00	3.27	3.64	2.19	1.66		6.38	34.2			3.000	13.8	33.22	0.003520	10.04	1.10
2013-05-06 23:00:00	3.52	3.65	2.29	1.58		6.33	36.1			3.000	13.8	32.91	0.003375	10.49	1.04
2013-05-07 00:00:00	3.44	3.64	2.23	1.64		6.37	35.1			3.007	13.8	33.08	0.003535	10.19	1.10
2013-05-07 01:00:00	3.57	3.65	2.23	1.37		6.33	35.3			3.000	13.8	32.93	0.004426	10.49	1.46
2013-05-07 02:00:00	3.82	3.65	2.27	1.16		6.28	36.1			3.000	13.8	32.43	0.004964	11.01	1.67
2013-05-07 03:00:00	4.00	3.64	2.30	0.97		6.27	36.7			3.000	13.8	32.19	0.004553	11.20	1.51
2013-05-07 04:00:00	4.03	3.64	2.26	0.90		6.27	36.0			3.000	13.8	32.25	0.004909	11.14	1.65
2013-05-07 05:00:00	3.94	3.64	2.26	0.93		6.28	36.0			3.001	13.8	32.30	0.004559	11.08	1.51
2013-05-07 06:00:00	4.09	3.63	2.27	0.92		6.28	36.2			3.010	13.8	32.23	0.004822	11.06	1.62
2013-05-07 07:00:00	4.43	3.60	2.37	0.81		6.25	37.9			3.010	13.8	31.53	0.004982	11.53	1.68
2013-05-07 08:00:00	4.49	3.60	2.39	0.83		6.24	38.3			3.010	13.8	31.44	0.004948	11.58	1.67
2013-05-07 09:00:00	4.45	3.61	2.33	0.90		6.26	37.3			3.010	13.8	31.81	0.004963	11.32	1.67
2013-05-07 10:00:00	3.80	3.65	2.53	2.02		6.30	40.1			3.020	13.8	32.63	0.005220	10.82	1.78
2013-05-07 11:00:00	3.46	3.66	2.60	2.51		6.32	41.2			3.022	13.8	32.93	0.004408	10.60	1.45
2013-05-07 12:00:00	3.09	3.70	2.79	2.41		6.29	44.3			3.020	13.8	33.17	0.003205	10.75	0.97
2013-05-07 13:00:00	3.11	3.69	2.82	2.93		6.31	44.7			3.024	13.8	33.25	0.004213	10.56	1.37
2013-05-07 14:00:00	3.27	3.70	2.88	2.92		6.28	45.9			3.023	13.8	33.04	0.004313	10.87	1.41
2013-05-07 15:00:00	3.39	3.70	2.90	2.81		6.25	46.4			3.022	13.8	32.84	0.004647	11.10	1.55
2013-05-07 16:00:00	3.55	3.70	2.96	2.75		6.23	47.6			3.025	13.8	32.65	0.004620	11.34	1.54
2013-05-07 17:00:00	3.55	3.72	2.95	2.49		6.18	47.7			3.020	13.8	32.42	0.004201	11.79	1.37
2013-05-07 18:00:00	3.78	3.71	2.93	2.16		6.16	47.6			3.021	13.8	32.17	0.003835	11.99	1.22
2013-05-07 19:00:00	4.03	3.70	2.91	1.97		6.19	47.1			3.020	13.8	32.25	0.004200	11.78	1.37
2013-05-07 20:00:00	4.37	3.69	2.86	1.86		6.20	46.1			3.030	13.8	32.26	0.004316	11.64	1.42
2013-05-07 21:00:00	4.10	3.69	2.84	2.00		6.22	45.7			3.030	13.8	32.41	0.004556	11.51	1.51
2013-05-07 22:00:00	3.61	3.70	2.90	3.35		6.24	46.4			3.040	13.8	32.74	0.004463	11.20	1.47
2013-05-07 23:00:00	3.35	3.68	2.86	3.86		6.31	45.4			3.040	13.8	33.06	0.003987	10.65	1.28
2013-05-08 00:00:00	3.37	3.67	2.85	3.99		6.31	45.2			3.040	13.8	33.02	0.004183	10.63	1.36
2013-05-08 01:00:00	3.41	3.67	2.84	4.05		6.31	45.1			3.040	13.8	32.95	0.005503	10.69	1.89
2013-05-08 02:00:00	3.75	3.67	2.76	2.23		6.27	44.0			3.037	13.8	32.65	0.005104	11.07	1.73
2013-05-08 03:00:00	4.15	3.67	2.71	1.59		6.23	43.5			3.040	13.8	32.20	0.005681	11.48	1.96
2013-05-08 04:00:00	4.16	3.66	2.68	1.74		6.22	43.0			3.047	13.7	32.01	0.005769	11.58	2.00
2013-05-08 05:00:00	4.21	3.66	2.65	1.29		6.22	42.6			3.050	13.7	32.04	0.005669	11.56	1.96
2013-05-08 06:00:00	4.13	3.66	2.68	1.35		6.23	42.9			3.050	13.7	32.13	0.005776	11.47	2.00
2013-05-08 07:00:00	4.25	3.64	2.67	1.18		6.21	43.0			3.050	13.8	31.79	0.004543	11.70	1.51
2013-05-08 08:00:00	4.49	3.62	2.68	1.16		6.20	43.2			3.050	13.8	31.40	0.005642	11.89	1.95
2013-05-08 09:00:00	4.73	3.62	2.66	1.15		6.19	43.0			3.060	13.8	31.37	0.005403	11.97	1.85
2013-05-08 10:00:00	4.39	3.64	2.65	1.49		6.21	42.6			3.060	13.8	31.76	0.005659	11.73	1.95
2013-05-08 11:00:00	3.75	3.65	2.78	3.38		6.27	44.3			3.070	13.8	32.45	0.005088	11.06	1.72
2013-05-08 12:00:00	3.50	3.66	2.97	4.14		6.30	47.1			3.066	13.8	32.77	0.004309	10.79	1.41
2013-05-08 13:00:00	3.28	3.67	3.02	3.70		6.28	48.1			3.060	13.8	32.76	0.004017	10.93	1.30
2013-05-08 14:00:00	3.28	3.68	3.08	4.04		6.29	48.9			3.060	13.8	32.97	0.004203	10.77	1.37
2013-05-08 15:00:00	3.32	3.69	3.18	4.02		6.27	50.6			3.060	13.8	32.88	0.004598	10.94	1.53
2013-05-08 16:00:00	3.52	3.69	3.21	3.65		6.24	51.4			3.060	13.8	32.68	0.004459	11.22	1.47
2013-05-08 17:00:00	3.52	3.70	3.27	3.68		6.23	52.5			3.060	13.8	32.62	0.004467	11.36	1.48
2013-05-08 18:00:00	3.50	3.71	3.24	3.54		6.20	52.3			3.060	13.8	32.52	0.003980	11.61	1.28
2013-05-08 19:00:00	3.70	3.70	3.19	2.83		6.20	51.5			3.069	13.8	32.39	0.004250	11.64	1.39
2013-05-08 20:00:00	3.93	3.69	3.14	3.02		6.20	50.7			3.070	13.8	32.30	0.004494	11.66	1.49
2013-05-08 21:00:00	3.98	3.68	3.11	2.77		6.22	50.0			3.070	13.8	32.37	0.004534	11.50	1.50
2013-05-08 22:00:00	3.99	3.68	3.09	2.88		6.23	49.6			3.079	13.8	32.45	0.004791	11.40	1.61
2013-05-08 23:00:00	3.63	3.67	3.08	4.69		6.30	48.9			3.080	13.8	32.86	0.004901	10.74	1.65
2013-05-09 00:00:00	3.22	3.65	3.00	4.87		6.36	47.1			3.075	13.8	33.17	0.003674	10.23	1.16
2013-05-09 01:00:00	3.19	3.65	2.97	4.61		6.36	46.7			3.080	13.8	33.19	0.005263	10.23	1.79
2013-05-09 02:00:00	3.38	3.65	2.93	3.53		6.34	46.2			3.080	13.8	33.05	0.004765	10.39	1.59
2013-05-09 03:00:00	3.81	3.66	2.90	2.51		6.28	46.2			3.080	13.8	32.65	0.005672	10.94	1.96
2013-05-09 04:00:00	4.25	3.66	2.83	1.61		6.22	45.5			3.070	13.8	32.07	0.006474	11.60	2.28
2013-05-09 05:00:00	4.25	3.65	2.80	1.47		6.22	45.1			3.080	13.8	32.00	0.005244	11.56	1.79
2013-05-09 06:00:00	4.11	3.66	2.78	1.48		6.24	44.6			3.080	13.7	32.14	0.006968	11.44	2.48
2013-05-09 07:00:00	4.01	3.66	2.81	1.45		6.24	45.1			3.080	13.8	32.21	0.005876	11.39	2.04
2013-05-09 08:00:00	4.54	3.62	2.79	1.13		6.20	45.0			3.080	13.8	31.38	0.006482	11.93	2.28
2013-05-09 09:00:00	5.04	3.59	2.79	1.28		6.18	45.2			3.080	13.8	30.89	0.006035	12.22	2.10
2013-05-09 10:00:00	4.69	3.63	2.79	1.55		6.20	45.0			3.076	13.8	31.51	0.005997	11.89	2.09
2013-05-09 11:00:00	4.00	3.63	2.80	2.26		6.27	44.7			3.080	13.8	32.14	0.004705	11.19	1.57
2013-05-09 12:00:00	3.65	3.65	2.89	3.10		6.32	45.7			3.076	13.8	32.76	0.005271	10.63	1.80
2013-05-09 13:00:00	3.33	3.65	2.79	2.67		6.36	43.9			3.072	13.8	33.12	0.003933	10.22	1.26
2013-05-09 14:00:00	3.27	3.65	2.81	2.70		6.36	44.2			3.070	13.8	33.21	0.004322	10.20	1.42
2013-05-09 15:00:00	3.46	3.69	2.96	2.37		6.27	47.2			3.060	13.8	32.86	0.004324	11.00	1.42
2013-05-09 16:00:00	3.48	3.70	3.06	2.37		6.25	48.9			3.060	13.8	32.91	0.004737	11.09	1.58
2013-05-09 17:00:00	3.58	3.71	3.07	2.10		6.21	49.4			3.058	13.8	32.69	0.004476	11.44	1.48
2013-05-09 18:00:00	3.53	3.72	3.04	1.75		6.21	48.9			3.060	13.8	32.72	0.003723	11.46	1.18
2013-05-09 19:00:00	3.54	3.72	2.97	1.67		6.20	47.9			3.060	13.8	32.65	0.003651	11.57	1.15
2013-05-09 20:00:00	3.82	3.71	2.98	1.47		6.21	48.0			3.070	13.8	32.60	0.004646	11.50	1.55
2013-05-09 21:00:00	4.08	3.70	3.00	1.79		6.21	48.3			3.070	13.8	32.50	0.004512	11.49	1.49
2013-05-09 22:00:00	4.12	3.70	2.99	1.69		6.21	48.0			3.060	13.8	32.51	0.004548	11.49	1.51
2013-05-09 23:00:00	4.06	3.69	2.89	1.90		6.25	46.2			3.070	13.7	32.72	0.004763	11.17	1.59
2013-05-10 00:00:00	3.51	3.67	2.70	2.21		6.32	42.7			3.080	13.7	33.07	0.003808	10.54	1.21
2013-05-10 01:00:00	3.34	3.64	2.56	2.07		6.38	40.2			3.080	13.7	33.22	0.004245	10.11	1.39
2013-05-10 02:00:00	3.57	3.65	2.59	2.01		6.35	40.8			3.089	13.7	33.08	0.004063	10.33	1.31
2013-05-10 03:00:00	3.92	3.67	2.61	1.27		6.29	41.5			3.076	13.7	32.83	0.005352	10.87	1.83
2013-05-10 04:00:00	4.27	3.69	2.64	0.99		6.22	42.5			3.080	13.7	32.38	0.006235	11.51	2.18
2013-05-10 05:00:00	4.40	3.67	2.63	0.99		6.21	42.3			3.090	13.7	32.19	0.006556	11.58	2.31
2013-05-10 06:00:00	4.42	3.67	2.62	0.81		6.19	42.3			3.092	13.7	32.00	0.006882	11.78	2.44
2013-05-10 07:00:00	4.24	3.68	2.62	0.75		6.21	42.1			3.090	13.8	32.24	0.006430	11.59	2.26
2013-05-10 08:00:00	4.26	3.68	2.62	0.80		6.21	42.3			3.090	13.8	32.18	0.006163	11.62	2.15
2013-05-10 09:00:00	4.77	3.63	2.64	0.70		6.17	42.8			3.090	13.8	31.22	0.006428	12.23	2.26
2013-05-10 10:00:00	5.47	3.62	2.64	0.82		6.16	42.9			3.090	13.8	31.05	0.006493	12.35	2.29
2013-05-10 11:00:00	4.59	3.65	2.59	0.96		6.20	41.7			3.090	13.8	31.72	0.006887	11.84	2.44
2013-05-10 12:00:00	3.91	3.63	2.47	1.37		6.31	39.1			3.084	13.8	32.49	0.005144	10.76	1.75
2013-05-10 13:00:00	3.69	3.63	2.40	1.23		6.37	37.7			3.087	13.8	32.95	0.005016	10.23	1.69
2013-05-10 14:00:00	3.50	3.64	2.46	1.55		6.39	38.6			3.090	13.8	33.24	0.004060	9.99	1.31
2013-05-10 15:00:00	3.46	3.64	2.47	1.44		6.39	38.6			3.090	13.8	33.28	0.004484	9.99	1.48
2013-05-10 16:00:00	3.50	3.66	2.55	1.18		6.34	40.3			3.090	13.8	33.12	0.004427	10.42	1.46
2013-05-10 17:00:00	3.48	3.66	2.57	1.15		6.32	40.7			3.090	13.8	33.02	0.004355	10.55	1.43
2013-05-10 18:00:00	3.57	3.67	2.59	0.95		6.31	41.1			3.090	13.8	32.96	0.004213	10.65	1.37
2013-05-10 19:00:00	3.64	3.67	2.63	1.04		6.27	42.0			3.100	13.8	32.70	0.003949	11.00	1.27
2013-05-10 20:00:00	3.83	3.66	2.58	0.95		6.25	41.3			3.100	13.8	32.38	0.004294	11.26	1.41
2013-05-10 21:00:00	4.37	3.66	2.55	0.94		6.27	40.6			3.092	13.8	32.50	0.004701	11.07	1.57
2013-05-10 22:00:00	4.21	3.66	2.53	0.93		6.28	40.3			3.100	13.8	32.58	0.004238	11.00	1.38
2013-05-10 23:00:00	4.07	3.66	2.51	0.94		6.30	39.8			3.100	13.8	32.72	0.004358	10.83	1.43
2013-05-11 00:00:00	3.78	3.65	2.42	1.19		6.34	38.2			3.100	13.7	32.98	0.005275	10.45	1.80
2013-05-11 01:00:00	3.59	3.65	2.40	1.19		6.35	37.8			3.093	13.7	33.03	0.004253	10.33	1.39
2013-05-11 02:00:00	3.43	3.63	2.33	1.28		6.41	36.3			3.090	13.7	33.33	0.004824	9.84	1.62
2013-05-11 03:00:00	3.76	3.64	2.34	1.09		6.38	36.7			3.080	13.7	33.10	0.004105	10.14	1.33
2013-05-11 04:00:00	4.05	3.64	2.35	0.81		6.32	37.2			3.062	13.7	32.68	0.005933	10.68	2.06
2013-05-11 05:00:00	4.38	3.63	2.34	0.68		6.27	37.4			3.079	13.7	32.15	0.006740	11.18	2.38
2013-05-11 06:00:00	4.55	3.62	2.33	0.65		6.27	37.1			3.080	13.7	32.04	0.006022	11.20	2.10
2013-05-11 07:00:00	4.49	3.63	2.33	0.64		6.27	37.2			3.070	13.7	32.02	0.006766	11.25	2.40
2013-05-11 08:00:00	4.27	3.63	2.34	0.64		6.28	37.2			3.070	13.8	32.24	0.006190	11.06	2.16
2013-05-11 09:00:00	4.50	3.62	2.38	0.63		6.24	38.1			3.060	13.8	31.65	0.007365	11.57	2.63
2013-05-11 10:00:00	5.20	3.59	2.46	0.81		6.20	39.6			3.050	13.8	30.95	0.006909	12.05	2.45
2013-05-11 11:00:00	5.12	3.61	2.41	0.69		6.21	38.7			3.050	13.8	31.31	0.006380	11.84	2.24
2013-05-11 12:00:00	4.36	3.64	2.58	1.32		6.25	41.2			3.054	13.8	32.04	0.005203	11.40	1.77
2013-05-11 13:00:00	3.81	3.67	2.71	1.66		6.28	43.1			3.050	13.8	32.71	0.004845	10.92	1.63
2013-05-11 14:00:00	3.58	3.68	2.71	1.79		6.30	42.9			3.056	13.8	33.01	0.003800	10.68	1.21
2013-05-11 15:00:00	3.40	3.70	2.86	1.76		6.28	45.5			3.041	13.8	33.17	0.003819	10.79	1.22
2013-05-11 16:00:00	3.45	3.69	2.77	1.82		6.31	43.9			3.050	13.8	33.23	0.004879	10.59	1.64
2013-05-11 17:00:00	3.46	3.72	2.83	1.40		6.24	45.3			3.040	13.8	33.00	0.004470	11.16	1.48
2013-05-11 18:00:00	3.50	3.71	2.82	1.48		6.26	45.0			3.040	13.8	33.06	0.004175	10.98	1.36
2013-05-11 19:00:00	3.60	3.72	2.82	1.19		6.23	45.3			3.040	13.8	32.91	0.004387	11.26	1.44
2013-05-11 20:00:00	3.83	3.72	2.78	1.18		6.20	44.8			3.040	13.8	32.63	0.004067	11.58	1.32
2013-05-11 21:00:00	4.25	3.71	2.77	1.14		6.20	44.7			3.050	13.8	32.61	0.004783	11.53	1.60
2013-05-11 22:00:00	4.29	3.72	2.74	1.13		6.18	44.4			3.050	13.8	32.45	0.004576	11.76	1.52
2013-05-11 23:00:00	4.23	3.72	2.73	1.10		6.20	44.0			3.050	13.8	32.60	0.004226	11.60	1.38
2013-05-12 00:00:00	3.89	3.71	2.71	1.16		6.22	43.7			3.050	13.8	32.75	0.004669	11.40	1.56
2013-05-12 01:00:00	3.74	3.71	2.77	2.02		6.26	44.3			3.050	13.8	33.04	0.004609	11.01	1.53
2013-05-12 02:00:00	3.48	3.71	2.88	2.82		6.27	45.9			3.050	13.8	33.17	0.004651	10.89	1.55
2013-05-12 03:00:00	3.67	3.71	2.82	2.42		6.27	45.1			3.050	13.8	33.08	0.004738	10.94	1.58
2013-05-12 04:00:00	3.82	3.71	2.70	1.45		6.24	43.3			3.046	13.8	32.91	0.005421	11.18	1.86
2013-05-12 05:00:00	4.31	3.71	2.58	0.97		6.19	41.6			3.050	13.8	32.51	0.006778	11.64	2.40
2013-05-12 06:00:00	4.38	3.69	2.55	0.97		6.19	41.2			3.060	13.8	32.21	0.007144	11.78	2.55
2013-05-12 07:00:00	4.52	3.68	2.51	0.67		6.17	40.7			3.060	13.8	31.86	0.006977	12.04	2.48
2013-05-12 08:00:00	4.37	3.70	2.55	0.79		6.18	41.3			3.060	13.8	32.28	0.006449	11.78	2.27
2013-05-12 09:00:00	4.33	3.70	2.58	0.93		6.18	41.8			3.060	13.8	32.28	0.005973	11.81	2.08
2013-05-12 10:00:00	5.07	3.65	2.59	0.66		6.12	42.3			3.060	13.8	31.09	0.006278	12.60	2.20
2013-05-12 11:00:00	5.76	3.64	2.58	1.14		6.12	42.2			3.060	13.8	30.88	0.006485	12.70	2.28
2013-05-12 12:00:00	5.15	3.67	2.54	0.87		6.15	41.3			3.060	13.8	31.63	0.006798	12.21	2.41
2013-05-12 13:00:00	4.21	3.69	2.70	2.84		6.20	43.5			3.064	13.8	32.27	0.005714	11.66	1.97
2013-05-12 14:00:00	3.99	3.70	2.78	3.51		6.23	44.6			3.070	13.8	32.68	0.006451	11.34	2.27
2013-05-12 15:00:00	3.59	3.74	3.46	7.16		6.20	55.8			3.070	13.8	32.97	0.004931	11.47	1.66
2013-05-12 16:00:00	3.77	3.74	3.43	6.01		6.20	55.3			3.060	13.8	32.97	0.006074	11.48	2.12
2013-05-12 17:00:00	3.84	3.73	3.25	5.95		6.20	52.4			3.060	13.8	32.85	0.005524	11.50	1.90
2013-05-12 18:00:00	3.77	3.74	3.35	5.25		6.18	54.2			3.050	13.8	32.84	0.005829	11.62	2.02
2013-05-12 19:00:00	3.86	3.74	3.31	4.70		6.18	53.6			3.050	13.8	32.69	0.005106	11.72	1.73
2013-05-12 20:00:00	3.98	3.73	3.24	3.96		6.16	52.6			3.050	13.8	32.39	0.005203	11.95	1.77
2013-05-12 21:00:00	4.35	3.71	3.07	3.17		6.14	50.1			3.050	13.8	31.97	0.005012	12.22	1.69
2013-05-12 22:00:00	5.00	3.71	3.06	3.06		6.15	49.7			3.050	13.8	32.14	0.006065	12.08	2.11
2013-05-12 23:00:00	4.54	3.72	3.07	3.02		6.16	49.8			3.050	13.8	32.27	0.005686	12.00	1.96
2013-05-13 00:00:00	4.61	3.72	3.07	2.98		6.16	49.9			3.050	13.8	32.36	0.005126	11.94	1.74
2013-05-13 01:00:00	4.26	3.73	3.11	3.66		6.17	50.4			3.050	13.8	32.61	0.006049	11.76	2.11
2013-05-13 02:00:00	3.96	3.75	3.41	3.73		6.17	55.3			3.050	13.8	32.86	0.004704	11.72	1.57
2013-05-13 03:00:00	3.81	3.75	3.36	3.36		6.16	54.5			3.050	13.8	32.81	0.006002	11.78	2.09
2013-05-13 04:00:00	3.92	3.75	3.28	2.88		6.16	53.3			3.048	13.8	32.70	0.005411	11.87	1.85
2013-05-13 05:00:00	4.38	3.73	2.96	1.72		6.15	48.2			3.043	13.8	32.37	0.006690	12.04	2.37
2013-05-13 06:00:00	4.87	3.71	2.74	1.12		6.13	44.7			3.040	13.8	31.85	0.007418	12.34	2.66
2013-05-13 07:00:00	4.86	3.70	2.76	1.16		6.13	45.0			3.050	13.8	31.83	0.007206	12.32	2.57
2013-05-13 08:00:00	4.86	3.69	2.68	0.88		6.13	43.7			3.050	13.8	31.69	0.006779	12.38	2.40
2013-05-13 09:00:00	4.75	3.70	2.74	1.00		6.13	44.7			3.050	13.8	31.88	0.006817	12.30	2.42
2013-05-13 10:00:00	4.87	3.69	2.74	1.06		6.12	44.8			3.058	13.8	31.57	0.006907	12.48	2.45
2013-05-13 11:00:00	5.58	3.65	2.72	0.99		6.11	44.6			3.060	13.8	30.98	0.007524	12.77	2.70
2013-05-13 12:00:00	5.83	3.64	2.70	1.08		6.10	44.3			3.066	13.8	30.87	0.006781	12.81	2.40
2013-05-13 13:00:00	5.59	3.67	2.68	1.13		6.11	43.9			3.072	13.8	31.22	0.006464	12.64	2.27
2013-05-13 14:00:00	4.70	3.70	2.89	2.12		6.13	47.1			3.080	13.8	31.74	0.007765	12.35	2.80
2013-05-13 15:00:00	4.34	3.71	3.05	2.82		6.14	49.7			3.087	13.8	32.04	0.006246	12.19	2.19
2013-05-13 16:00:00	3.75	3.73	3.36	3.99		6.15	54.6			3.090	13.8	32.45	0.005312	11.96	1.81
2013-05-13 17:00:00	3.76	3.73	3.36	3.63		6.15	54.6			3.090	13.8	32.39	0.005906	12.02	2.05
2013-05-13 18:00:00	4.04	3.73	3.28	3.51		6.14	53.4			3.090	13.8	32.24	0.006197	12.13	2.17
2013-05-13 19:00:00	3.95	3.73	3.29	2.81		6.12	53.7			3.090	13.8	32.11	0.005905	12.30	2.05
2013-05-13 20:00:00	3.96	3.72	3.25	2.53		6.11	53.1			3.090	13.8	31.93	0.005302	12.43	1.81
2013-05-13 21:00:00	4.50	3.71	3.15	2.13		6.10	51.6			3.090	13.8	31.68	0.005331	12.62	1.82
2013-05-13 22:00:00	5.17	3.70	3.09	2.05		6.11	50.5			3.090	13.8	31.61	0.006414	12.57	2.25
2013-05-13 23:00:00	4.85	3.70	3.07	1.98		6.11	50.2			3.098	13.8	31.70	0.005706	12.51	1.97
2013-05-14 00:00:00	4.69	3.71	3.08	1.89		6.12	50.3			3.097	13.7	31.82	0.005336	12.42	1.82
2013-05-14 01:00:00	4.53	3.72	3.09	1.89		6.12	50.5			3.090	13.7	31.94	0.004989	12.35	1.68
2013-05-14 02:00:00	4.18	3.72	3.10	2.37		6.13	50.5			3.090	13.7	32.12	0.006405	12.23	2.25
2013-05-14 03:00:00	3.92	3.71	3.29	3.28		6.17	53.3			3.090	13.7	32.28	0.005122	11.89	1.74
2013-05-14 04:00:00	3.99	3.71	3.27	3.29		6.18	52.9			3.090	13.7	32.33	0.006542	11.81	2.31
2013-05-14 05:00:00	4.20	3.70	3.12	2.25		6.17	50.6			3.088	13.7	32.15	0.006023	11.92	2.10
2013-05-14 06:00:00	4.65	3.69	2.88	1.36		6.15	46.9			3.090	13.7	31.80	0.007444	12.22	2.67
2013-05-14 07:00:00	4.77	3.67	2.76	1.35		6.13	45.1			3.090	13.7	31.38	0.008514	12.44	3.09
2013-05-14 08:00:00	4.92	3.67	2.78	1.00		6.13	45.3			3.090	13.8	31.47	0.008422	12.39	3.06
2013-05-14 09:00:00	4.67	3.69	2.91	1.34		6.14	47.3			3.090	13.8	31.74	0.007770	12.28	2.80
2013-05-14 10:00:00	4.66	3.69	2.91	1.21		6.12	47.5			3.088	13.8	31.64	0.007374	12.45	2.64
2013-05-14 11:00:00	5.06	3.68	2.90	1.01		6.09	47.6			3.080	13.8	31.17	0.007786	12.86	2.80
2013-05-14 12:00:00	5.70	3.65	2.86	1.20		6.08	47.0			3.077	13.8	30.76	0.007655	13.03	2.75
2013-05-14 13:00:00	5.42	3.65	2.85	1.13		6.08	46.8			3.071	13.8	30.69	0.006535	13.07	2.30
